make,model,suburb,count
SUBARU,BRUMBY,CHISHOLM,2
SUBARU,FIORI,CHISHOLM,1
SUBARU,FORESTER,CHISHOLM,39
SUBARU,FORRESTER,CHISHOLM,1
SUBARU,IMPREZA,CHISHOLM,25
SUBARU,IMPREZZA,CHISHOLM,2
SUBARU,LIBERTY,CHISHOLM,27
SUBARU,OUTBACK,CHISHOLM,22
SUBARU,TRIBECA,CHISHOLM,3
SUBARU,WRX,CHISHOLM,3
SUBARU,XV,CHISHOLM,10
SUBARU,XVMY12XV,CHISHOLM,1
SUZUKI,BALENO,CHISHOLM,1
SUZUKI,IGNIS,CHISHOLM,2
SUZUKI,JIMNY,CHISHOLM,3
SUZUKI,LIANA,CHISHOLM,2
SUZUKI,LY VITARA,CHISHOLM,4
SUZUKI,SIERRA,CHISHOLM,3
SUZUKI,SWIFT,CHISHOLM,28
SUZUKI,SX4,CHISHOLM,3
SUZUKI,VITARA,CHISHOLM,8
TOYOTA,86 ZN6 SER,CHISHOLM,4
TOYOTA,90 SER AUG 08 PRO,CHISHOLM,2
TOYOTA,96,CHISHOLM,1
TOYOTA,AURION,CHISHOLM,43
TOYOTA,AVALON,CHISHOLM,3
TOYOTA,AVENSIS,CHISHOLM,3
TOYOTA,CAMRY,CHISHOLM,98
TOYOTA,CELICA,CHISHOLM,3
TOYOTA,COASTER,CHISHOLM,1
TOYOTA,COMMUTER,CHISHOLM,1
TOYOTA,COROLLA,CHISHOLM,134
TOYOTA,CORONA,CHISHOLM,1
TOYOTA,CORROLA,CHISHOLM,1
TOYOTA,CROWN,CHISHOLM,2
TOYOTA,ECHO,CHISHOLM,6
TOYOTA,FJ CRUISER,CHISHOLM,4
TOYOTA,HI ACE,CHISHOLM,2
TOYOTA,HI LUX,CHISHOLM,2
TOYOTA,HIACE,CHISHOLM,18
TOYOTA,HILLUX,CHISHOLM,1
TOYOTA,HILUX,CHISHOLM,62
TOYOTA,KLUGER,CHISHOLM,26
TOYOTA,KULGER,CHISHOLM,1
TOYOTA,LAND CRUISER,CHISHOLM,6
TOYOTA,LANDCRUISER,CHISHOLM,47
TOYOTA,LANDCRUZER,CHISHOLM,1
TOYOTA,LANDCUISER,CHISHOLM,1
TOYOTA,LANNDCRUISER,CHISHOLM,1
TOYOTA,LITEACE,CHISHOLM,1
TOYOTA,PASEO,CHISHOLM,1
TOYOTA,PIRUS V 40 SER,CHISHOLM,1
TOYOTA,PRADO,CHISHOLM,30
TOYOTA,PRIUS,CHISHOLM,5
TOYOTA,RACTIS,CHISHOLM,1
TOYOTA,RAV 4,CHISHOLM,11
TOYOTA,RAV4,CHISHOLM,36
TOYOTA,RUKUS,CHISHOLM,1
TOYOTA,SOARER,CHISHOLM,1
TOYOTA,SPACIA,CHISHOLM,1
TOYOTA,STARLET,CHISHOLM,4
TOYOTA,SURF,CHISHOLM,1
TOYOTA,TARAGO,CHISHOLM,14
TOYOTA,TOWN ACE,CHISHOLM,1
TOYOTA,YARIS,CHISHOLM,40
TOYOTA,YARRIS,CHISHOLM,1
VOLKSWAGEN,AMAROK,CHISHOLM,10
VOLKSWAGEN,BEETLE,CHISHOLM,5
VOLKSWAGEN,BETTLE,CHISHOLM,1
VOLKSWAGEN,CADDY,CHISHOLM,5
VOLKSWAGEN,EOS,CHISHOLM,1
VOLKSWAGEN,GOLF,CHISHOLM,35
VOLKSWAGEN,GTI,CHISHOLM,1
VOLKSWAGEN,JETTA,CHISHOLM,10
VOLKSWAGEN,JETTAS,CHISHOLM,1
VOLKSWAGEN,KARMANN GHIA,CHISHOLM,1
VOLKSWAGEN,PASSAT,CHISHOLM,10
VOLKSWAGEN,POLO,CHISHOLM,8
VOLKSWAGEN,TIGUAN,CHISHOLM,10
VOLKSWAGEN,TIGUAN MY17 WAGON,CHISHOLM,5
VOLKSWAGEN,TOLVAR,CHISHOLM,1
VOLKSWAGEN,TOUAREG,CHISHOLM,1
VOLKSWAGEN,TRANSPORTER,CHISHOLM,7
VOLKSWAGEN,TYPE AA UP!,CHISHOLM,1
VOLKSWAGEN,TYPEIK,CHISHOLM,1
VOLVO,C30,CHISHOLM,1
VOLVO,S60,CHISHOLM,1
VOLVO,V40,CHISHOLM,1
VOLVO,V70XC,CHISHOLM,1
VOLVO,XC60,CHISHOLM,3
VOLVO,XC70,CHISHOLM,1
VOLVO,XC90,CHISHOLM,2
WESTERN STAR,4800FX,CHISHOLM,1
ALFA ROMEO,147,CITY,1
ALFA ROMEO,GIULIA,CITY,1
ALFA ROMEO,GIULIETTA,CITY,1
ALFA ROMEO,GIULIETTA SERIES,CITY,1
ALFA ROMEO,GTV,CITY,2
ALFA ROMEO,SPIDER,CITY,1
AUDI,4G,CITY,1
AUDI,8P,CITY,1
AUDI,8R SQ5,CITY,1
AUDI,A3,CITY,6
AUDI,A4,CITY,7
AUDI,A5,CITY,3
AUDI,A6,CITY,3
AUDI,AUDI Q3,CITY,4
AUDI,Q2,CITY,1
AUDI,Q3,CITY,1
AUDI,Q5,CITY,7
AUDI,Q7,CITY,3
AUDI,RS5,CITY,1
AUDI,RS6,CITY,1
AUDI,S3,CITY,4
AUDI,S5,CITY,2
AUDI,TT,CITY,6
AUSTIN,"""7""",CITY,1
BMW,1 SERIES F20 HATCH,CITY,1
BMW,120I,CITY,1
BMW,125I,CITY,2
BMW,135I,CITY,2
BMW,3 SERIES E36,CITY,1
BMW,3 SERIES E90,CITY,1
BMW,3 SERIES E90 MY2010,CITY,1
BMW,3 SERIES LCI,CITY,1
BMW,316I,CITY,2
BMW,318I,CITY,2
BMW,31SI,CITY,1
BMW,320I,CITY,4
BMW,323I,CITY,1
BMW,325,CITY,1
BMW,325I,CITY,4
BMW,328I,CITY,2
BMW,330CI,CITY,1
BMW,335I,CITY,4
BMW,435I,CITY,1
BMW,520D,CITY,1
BMW,528I,CITY,1
BMW,530,CITY,1
BMW,535I,CITY,1
BMW,730D,CITY,1
BMW,E 84 BMW X1,CITY,1
BMW,F48 X1,CITY,3
BMW,X1,CITY,3
BMW,X3,CITY,7
BMW,X4,CITY,1
BMW,X5,CITY,8
BMW,X6,CITY,1
BMW,Z4,CITY,1
CHERY,J11,CITY,1
CITROEN,C3,CITY,2
CITROEN,C4,CITY,4
CITROEN,C6,CITY,1
CITROEN,DS3,CITY,2
DAIHATSU,TERIOS,CITY,1
DODGE,JOURNEY,CITY,1
FERRARI,360,CITY,1
FIAT,500,CITY,2
FIAT,500X SERIES,CITY,1
FIAT,ABARTH,CITY,1
FIAT,ABARTH 124 SPIDER,CITY,1
FIAT,PUNTO,CITY,1
FORD,BK ECOSPORT 1,CITY,1
FORD,COUGAR,CITY,1
FORD,COURIER,CITY,1
FORD,ECOSPORT,CITY,1
FORD,ESCAPE,CITY,4
FORD,F150,CITY,1
FORD,FALCON,CITY,20
FORD,FESTIVA,CITY,1
FORD,FIESTA,CITY,6
FORD,FM MUSTANG COUPE,CITY,2
FORD,FOCUS,CITY,19
FORD,GT,CITY,1
FORD,KUGA,CITY,1
FORD,KUNGA,CITY,1
FORD,LASER,CITY,3
FORD,MONDEO,CITY,4
FORD,MUSTANG,CITY,4
FORD,RANGER,CITY,38
FORD,TERRITORY,CITY,6
FORD,TRANSIT,CITY,2
FOTON,P201 TUNLAND,CITY,1
HOLDEN,AC ACADIA,CITY,1
HOLDEN,ADVENTURER,CITY,1
HOLDEN,ASTRA,CITY,10
HOLDEN,BARINA,CITY,4
HOLDEN,CALAIS,CITY,1
HOLDEN,CAPRICE,CITY,1
HOLDEN,CAPTIVA,CITY,2
HOLDEN,COLORADO,CITY,22
HOLDEN,COMBO,CITY,2
HOLDEN,COMMODORE,CITY,18
HOLDEN,CRUZE,CITY,14
HOLDEN,CUZE,CITY,1
HOLDEN,EPICA,CITY,1
HOLDEN,EQ EQUINOX,CITY,1
HOLDEN,MONARO,CITY,1
HOLDEN,RODEO,CITY,4
HOLDEN,VE UTILITY (2010),CITY,1
HOLDEN,VECTRA,CITY,1
HOLDEN,VF COM EVOKE WAG,CITY,1
HOLDEN,VIVA,CITY,1
HOLDEN,VZ05J,CITY,1
HONDA,ACCORD,CITY,17
HONDA,ACORD,CITY,1
HONDA,CITY,CITY,2
HONDA,CIVIC,CITY,19
HONDA,CRV,CITY,3
HONDA,CRZ,CITY,1
HONDA,HRV,CITY,1
HONDA,JAZZ,CITY,10
HONDA,ODYSSEY,CITY,5
HYUNDAI,130,CITY,1
HYUNDAI,ACCENT,CITY,12
HYUNDAI,ELANTRA,CITY,1
HYUNDAI,FD  I30CW,CITY,1
HYUNDAI,FS VELOSTER COUPE,CITY,1
HYUNDAI,GETZ,CITY,2
HYUNDAI,I MAX,CITY,1
HYUNDAI,I20,CITY,3
HYUNDAI,I30,CITY,24
HYUNDAI,IONIQ,CITY,1
HYUNDAI,IX35,CITY,3
HYUNDAI,KONA,CITY,1
HYUNDAI,LM IX35 WAGON,CITY,2
HYUNDAI,SANTA FE,CITY,1
HYUNDAI,SANTAFE,CITY,1
HYUNDAI,TUCSON,CITY,2
HYUNDAI,VELOSTER,CITY,1
ISUZU,D MAX SPACE CAB,CITY,2
ISUZU,FRR600,CITY,2
ISUZU,FVD1000,CITY,1
ISUZU,MPR400,CITY,1
ISUZU,NHNNR,CITY,1
ISUZU,NHPR75,CITY,1
ISUZU,NNR,CITY,1
ISUZU,NPR,CITY,1
ISUZU,NPR200,CITY,3
ISUZU,PRR,CITY,1
JAGUAR,XF,CITY,2
JAGUAR,XJ8,CITY,1
JEEP,CHEROKEE,CITY,3
JEEP,COMPASS,CITY,2
JEEP,GRAND CHEROKEE,CITY,2
JEEP,PATRIOT,CITY,1
JEEP,RENEGADE BU SERIES,CITY,1
JEEP,WRANGLER,CITY,4
KIA,CARNIVAL,CITY,1
KIA,CERATO,CITY,6
KIA,KIA PICANTO HATCH,CITY,2
KIA,KIA STINGER 3.3T,CITY,3
KIA,RIO,CITY,8
KIA,SORENTO,CITY,4
KIA,SPORTAGE,CITY,6
KUBOTA,RTVX900,CITY,1
LAMBORGHINI,GALLARDO,CITY,1
LAND ROVER,DISCOVERY,CITY,6
LAND ROVER,EVOQUE,CITY,1
LAND ROVER,RANGE ROVER EVOQUE,CITY,9
LAND ROVER,RANGEROVER,CITY,1
LAND ROVER,VOGUE,CITY,1
LDV,G10,CITY,1
LDV,G10 VAN,CITY,1
LEXUS,1S200,CITY,1
LEXUS,CT 200H (MY13)10 SER,CITY,1
LEXUS,CT 200H 10 SER,CITY,1
LEXUS,GS 450 H,CITY,1
LEXUS,GS350,CITY,1
LEXUS,IS 250,CITY,1
LEXUS,IS 250 (20 SERIES),CITY,2
LEXUS,IS250,CITY,2
LEXUS,NX,CITY,1
LEXUS,NX 200T,CITY,1
LEXUS,NX 300H,CITY,1
LEXUS,RC10 SERIES,CITY,1
LEXUS,RX 30 SER,CITY,1
LEXUS,RX 350 101 SER,CITY,1
LEXUS,RX 400H (30 SERIES),CITY,1
LEXUS,RX 4GEN,CITY,1
LEXUS,RX330,CITY,1
LOTUS,ELISE,CITY,1
LOW VOLUME VIN,CS7000,CITY,1
MASERATI,GHIBLI,CITY,2
MAZDA,121,CITY,1
MAZDA,121C,CITY,1
MAZDA,2,CITY,10
MAZDA,2B,CITY,1
MAZDA,3,CITY,47
MAZDA,323,CITY,1
MAZDA,3B HATCHBACK,CITY,2
MAZDA,3B SEDAN,CITY,1
MAZDA,3D HATCHBACK,CITY,2
MAZDA,6,CITY,12
MAZDA,6B SEDAN,CITY,1
MAZDA,BT50,CITY,1
MAZDA,CX5,CITY,1
MAZDA,CX9,CITY,1
MAZDA,MX5,CITY,1
MAZDA,RX8,CITY,2
MAZDA,SP23,CITY,1
MAZDA,TRIBUTE,CITY,1
MERCEDES,166 M CLASS,CITY,1
MERCEDES,200,CITY,1
MERCEDES,203,CITY,3
MERCEDES,204 C CLASS COUPE 13,CITY,1
MERCEDES,204 C CLASS SEDAN,CITY,1
MERCEDES,205 C CLASS MY14,CITY,1
MERCEDES,205 C CLASS MY16,CITY,2
MERCEDES,205 C CLASS SEDAN,CITY,2
MERCEDES,211 E CLASS,CITY,1
MERCEDES,245 B CLASS,CITY,2
MERCEDES,246 B CLASS,CITY,2
MERCEDES,253 GLC CLASS MY18,CITY,1
MERCEDES,280S,CITY,1
MERCEDES,A CLASS HATCHBACK,CITY,3
MERCEDES,A160,CITY,1
MERCEDES,A170,CITY,1
MERCEDES,A180,CITY,1
MERCEDES,A200,CITY,1
MERCEDES,A45,CITY,2
MERCEDES,ACLASS,CITY,1
MERCEDES,B200,CITY,1
MERCEDES,C180,CITY,2
MERCEDES,C200,CITY,5
MERCEDES,C240,CITY,1
MERCEDES,C250,CITY,1
MERCEDES,C43AMG,CITY,1
MERCEDES,C63,CITY,2
MERCEDES,CLA 117 MY13,CITY,3
MERCEDES,CLA 117 MY15,CITY,2
MERCEDES,CLA 117 MY16,CITY,1
MERCEDES,CLA 117 SB MY16,CITY,1
MERCEDES,CLK320,CITY,2
MERCEDES,CLS500,CITY,1
MERCEDES,E CLASS 2013 212,CITY,1
MERCEDES,E CLASS CABRIOLET 13,CITY,1
MERCEDES,E CLASS COUPE MY17,CITY,1
MERCEDES,E240,CITY,1
MERCEDES,E280,CITY,1
MERCEDES,E320,CITY,1
MERCEDES,GLA CLASS MY17,CITY,2
MERCEDES,GLA250,CITY,1
MERCEDES,GLC CLASS COUPE MY18,CITY,1
MERCEDES,GLC CLASS MY16,CITY,3
MERCEDES,GLC CLASS MY17,CITY,1
MERCEDES,GLE CLASS COUPE MY15,CITY,1
MERCEDES,ML320,CITY,1
MERCEDES,SL500,CITY,1
MERCEDES,SLK35D,CITY,1
MERCEDES,SMART CAR,CITY,1
MERCEDES,SPRINTER,CITY,1
MERCEDES,VALENTE,CITY,1
MERCEDES,VITO,CITY,2
MERCEDES,X156,CITY,1
MERCEDES,X156 GLA CLASS MY16,CITY,4
MERCEDES,X166 GLS CLASS MY16,CITY,1
MG,MGB,CITY,1
MG,MGF,CITY,1
MINI,COOPER,CITY,3
MINI,COUNTRYMAN,CITY,1
MINI,F54,CITY,2
MINI,F56,CITY,3
MINI,R 56,CITY,1
MINI,R56,CITY,1
MINI,R56 MINI,CITY,1
MITSUBISHI,380,CITY,2
MITSUBISHI,ASX,CITY,14
MITSUBISHI,CANTER,CITY,3
MITSUBISHI,CANTER515,CITY,1
MITSUBISHI,COTL,CITY,1
MITSUBISHI,LANCER,CITY,12
MITSUBISHI,MAGNA,CITY,2
MITSUBISHI,MIRAGE,CITY,7
MITSUBISHI,OUTLANDER,CITY,6
MITSUBISHI,PAJERO,CITY,3
MITSUBISHI,TRITON,CITY,4
NISSAN,350Z,CITY,2
NISSAN,BLUEBIRD,CITY,1
NISSAN,DUALIS,CITY,2
NISSAN,J11 QASHQAI,CITY,7
NISSAN,L33 ALTIMA,CITY,1
NISSAN,LEAF BEV,CITY,2
NISSAN,MAXIMA,CITY,6
NISSAN,MICRA,CITY,2
NISSAN,NAVARA,CITY,3
NISSAN,PATHFINDER,CITY,2
NISSAN,PATROL,CITY,2
NISSAN,PULSAR,CITY,8
NISSAN,QASHQAI,CITY,1
NISSAN,TIDA,CITY,1
NISSAN,TIIDA,CITY,2
NISSAN,XTRAIL,CITY,5
PEUGEOT,207,CITY,1
PEUGEOT,208 SERIES,CITY,1
PEUGEOT,307,CITY,1
PEUGEOT,308,CITY,1
PEUGEOT,407,CITY,1
PORSCHE,"718 CAYMAN,CAYMAN S",CITY,2
PORSCHE,BOXTER,CITY,1
PORSCHE,CAYENNE,CITY,6
PORSCHE,CAYGNNE,CITY,1
PORSCHE,MACAN,CITY,3
RANGE ROVER,SPORT,CITY,1
RANGE ROVER,VELAR,CITY,1
RENAULT,KANGOO,CITY,4
RENAULT,KOLEOS,CITY,2
RENAULT,MEGANE,CITY,2
RENAULT,"MEGANE, GT, GT LINE",CITY,1
RENAULT,X98 CLIO 4,CITY,2
ROSENBAUER,PANTHER,CITY,1
SCANIA,R400,CITY,1
SKODA,FABIA,CITY,1
SKODA,KAROQ,CITY,1
SKODA,KODIAQ,CITY,1
SKODA,OCTAVIA,CITY,4
SKODA,YETI,CITY,1
SMART,451 CITY COUPE,CITY,2
SMART,ROADSTAR,CITY,1
SUBARU,1800,CITY,1
SUBARU,CROSSTREK,CITY,1
SUBARU,FORESTER,CITY,23
SUBARU,FORRESTER,CITY,2
SUBARU,FXV,CITY,1
SUBARU,IMPREZA,CITY,10
SUBARU,IMPREZZA,CITY,1
SUBARU,LEONE,CITY,1
SUBARU,LIBERTY,CITY,5
SUBARU,OUTBACK,CITY,7
SUBARU,SUBARU LEVORG,CITY,1
SUBARU,TRIBECA,CITY,2
SUBARU,WRX,CITY,2
SUBARU,XV,CITY,5
SUZUKI,ALTO,CITY,2
SUZUKI,JIMNY,CITY,1
SUZUKI,LY VITARA,CITY,3
SUZUKI,SWIFT,CITY,12
SUZUKI,SX4,CITY,1
SUZUKI,VITARA,CITY,3
TENNANT,S30,CITY,1
TESLA,MODEL S,CITY,1
TORO,5900,CITY,1
TORO,GROUNDMASTER,CITY,1
TOYOTA,427FG18,CITY,1
TOYOTA,427FG25,CITY,1
TOYOTA,5FB25,CITY,1
TOYOTA,86,CITY,2
TOYOTA,86 ZN6 SER,CITY,2
TOYOTA,AURION,CITY,5
TOYOTA,AVALON,CITY,1
TOYOTA,AVENSIS,CITY,1
TOYOTA,CAMRY,CITY,51
TOYOTA,COMMUTER,CITY,5
TOYOTA,COROLLA,CITY,87
TOYOTA,ECHO,CITY,1
TOYOTA,ESTIMA,CITY,1
TOYOTA,FJ CRUISER,CITY,1
TOYOTA,GRANVIA,CITY,1
TOYOTA,HIACE,CITY,14
TOYOTA,HILUX,CITY,18
TOYOTA,KLUGER,CITY,5
TOYOTA,LANDCRUISER,CITY,10
TOYOTA,PRADO,CITY,7
TOYOTA,PRIUS,CITY,22
TOYOTA,RAV 4,CITY,4
TOYOTA,RAV4,CITY,20
TOYOTA,STARLET,CITY,1
TOYOTA,TARAGO,CITY,1
TOYOTA,YARIS,CITY,30
TOYOTA,YARRIS,CITY,1
UD,MK6,CITY,1
VOLKSWAGEN,AMAROK,CITY,4
VOLKSWAGEN,BEETLE,CITY,2
VOLKSWAGEN,CADDY,CITY,9
VOLKSWAGEN,EOS,CITY,2
VOLKSWAGEN,GOLF,CITY,43
VOLKSWAGEN,JETTA,CITY,6
VOLKSWAGEN,KARMANN GHIA,CITY,1
VOLKSWAGEN,MULTIVAN,CITY,1
VOLKSWAGEN,PASSAT,CITY,9
VOLKSWAGEN,POLO,CITY,7
VOLKSWAGEN,SCIROCCO R,CITY,1
VOLKSWAGEN,TIGI,CITY,1
VOLKSWAGEN,TIGUAN,CITY,8
VOLKSWAGEN,TIGUAN MY17 WAGON,CITY,16
VOLKSWAGEN,TOUAREG,CITY,4
VOLKSWAGEN,TYPE 1F,CITY,1
VOLKSWAGEN,TYPE 7HK,CITY,1
VOLVO,850,CITY,1
VOLVO,C70,CITY,1
VOLVO,FM500,CITY,1
VOLVO,S40,CITY,2
VOLVO,V40,CITY,4
VOLVO,V60,CITY,1
VOLVO,XC40,CITY,2
VOLVO,XC60,CITY,3
VOLVO,XC90,CITY,5
HOLDEN,CAPTIVA,CLAYTON,1
TOYOTA,YARIS,CONCORD,1
AD ENGINEERED,A4,CONDER,1
ALFA ROMEO,156,CONDER,3
ALFA ROMEO,GIULIETTA,CONDER,3
ALFA ROMEO,GT,CONDER,1
AUDI,A1,CONDER,1
AUDI,A3,CONDER,7
AUDI,A4,CONDER,7
AUDI,A5,CONDER,3
AUDI,AUDI Q3,CONDER,2
AUDI,Q2,CONDER,2
AUDI,Q3,CONDER,2
AUDI,Q5,CONDER,3
AUDI,Q7,CONDER,4
AUDI,S3,CONDER,3
AUDI,S5,CONDER,1
AUDI,SQ5,CONDER,1
AUDI,TT,CONDER,1
BMW,1 SERIES E87,CONDER,1
BMW,1 SERIES F20 HATCH,CONDER,2
BMW,116I,CONDER,1
BMW,118I,CONDER,1
BMW,120I,CONDER,1
BMW,125I,CONDER,2
BMW,220I,CONDER,1
BMW,230I,CONDER,1
BMW,3 SERIES E90,CONDER,1
BMW,3 SERIES E90 MY2010,CONDER,3
BMW,3 SERIES F30,CONDER,2
BMW,3181,CONDER,1
BMW,318I,CONDER,5
BMW,320,CONDER,1
BMW,320D,CONDER,2
BMW,320I,CONDER,3
BMW,3231,CONDER,1
BMW,323I,CONDER,1
BMW,325I,CONDER,1
BMW,328I,CONDER,5
BMW,330I,CONDER,1
BMW,520,CONDER,1
BMW,520D,CONDER,3
BMW,528I,CONDER,1
BMW,BMW X SERIES X2,CONDER,1
BMW,F48 X SERIES X1,CONDER,2
BMW,M COUPE,CONDER,1
BMW,M2,CONDER,1
BMW,X3,CONDER,2
BMW,X5,CONDER,4
BMW,Z4,CONDER,2
CHERY,J11,CONDER,1
CHEVROLET,BELAIR,CONDER,1
CHEVROLET,CAMARO,CONDER,2
CHEVROLET,CHEVELLE,CONDER,1
CHEVROLET,CORVETTE,CONDER,1
CHEVROLET,SILVERADO 2500,CONDER,1
CHRYSLER,300,CONDER,1
CHRYSLER,300C,CONDER,1
CHRYSLER,CHRYSLER,CONDER,1
CHRYSLER,HUNTER,CONDER,1
CHRYSLER,PT,CONDER,1
CHRYSLER,VALIANT,CONDER,2
CITROEN,C3,CONDER,2
CITROEN,C4,CONDER,1
DAEWOO,MATIZ,CONDER,1
DAIHATSU,CHARADE,CONDER,1
DAIHATSU,DELTA,CONDER,1
DAIHATSU,TERIOS,CONDER,1
DODGE,JOURNEY,CONDER,2
DODGE,JOURNEY JC WAGON,CONDER,2
FERRARI,CALIFORNIA,CONDER,1
FIAT,500C,CONDER,1
FIAT,PUNTO,CONDER,2
FORD,AUIII,CONDER,1
FORD,CAPRI,CONDER,1
FORD,COURIER,CONDER,6
FORD,ECONOVAN,CONDER,1
FORD,ECOSPORT,CONDER,1
FORD,ECOVAN,CONDER,1
FORD,ESCAPE,CONDER,4
FORD,ESCORT,CONDER,1
FORD,EVEREST,CONDER,2
FORD,EXPLORER,CONDER,1
FORD,F150,CONDER,1
FORD,FAIRLANE,CONDER,2
FORD,FAIRMONT,CONDER,2
FORD,FALCON,CONDER,135
FORD,FARLANE,CONDER,1
FORD,FESTIVA,CONDER,1
FORD,FIESTA,CONDER,26
FORD,FM MUSTANG COUPE,CONDER,6
FORD,FOCUS,CONDER,48
FORD,FPB XR6T,CONDER,1
FORD,FUTURA,CONDER,1
FORD,JEEP GPW,CONDER,1
FORD,KUGA,CONDER,3
FORD,KUGA 2,CONDER,2
FORD,LASER,CONDER,5
FORD,LAZER,CONDER,1
FORD,MAVERICK,CONDER,1
FORD,MONDEO,CONDER,8
FORD,MONEDO,CONDER,1
FORD,MUSTANG,CONDER,4
FORD,PASS 2 BA FALCON,CONDER,1
FORD,PASS CAR 2 BA FALCON,CONDER,1
FORD,RANGER,CONDER,59
FORD,TERRITORY,CONDER,29
FORD,TERROTORY,CONDER,1
FORD,TRADER,CONDER,1
FORD,TRANSIT,CONDER,3
FORD,XR6,CONDER,1
FORD,XR8,CONDER,1
FORD,XT,CONDER,1
FUSO,1024,CONDER,1
GREAT WALL,CC 1027 SERIES 2WD,CONDER,1
GREAT WALL,V240,CONDER,1
GREAT WALL,X240,CONDER,1
HAVAL,H9,CONDER,1
HINO,300,CONDER,1
HINO,500,CONDER,2
HOLDEN,ADVENTRA,CONDER,1
HOLDEN,ADVENTURA,CONDER,1
HOLDEN,APOLLO,CONDER,1
HOLDEN,ASTRA,CONDER,26
HOLDEN,BARINA,CONDER,26
HOLDEN,BERLINA,CONDER,1
HOLDEN,CALAIS,CONDER,4
HOLDEN,CAPRICE,CONDER,3
HOLDEN,CAPTIVA,CONDER,18
HOLDEN,CASCADA,CONDER,1
HOLDEN,CLUBSPORT,CONDER,4
HOLDEN,COLORADO,CONDER,17
HOLDEN,COMMADORE,CONDER,1
HOLDEN,COMMODORE,CONDER,137
HOLDEN,COMMODROE,CONDER,1
HOLDEN,COMMORDORE,CONDER,1
HOLDEN,CREWMAN,CONDER,3
HOLDEN,CRUISE,CONDER,2
HOLDEN,CRUZE,CONDER,42
HOLDEN,EQ EQUINOX,CONDER,1
HOLDEN,HT,CONDER,1
HOLDEN,INSIGNIA,CONDER,1
HOLDEN,JACKAROO,CONDER,1
HOLDEN,MALOO,CONDER,1
HOLDEN,MONARO,CONDER,3
HOLDEN,NOVA,CONDER,1
HOLDEN,RODEO,CONDER,17
HOLDEN,STATESMAN,CONDER,2
HOLDEN,TIGRA,CONDER,1
HOLDEN,TJ TRAX,CONDER,5
HOLDEN,TORANA,CONDER,1
HOLDEN,UTE,CONDER,1
HOLDEN,VE OMEGA MY12,CONDER,1
HOLDEN,VE SV6 MY12,CONDER,2
HOLDEN,VE UTILITY,CONDER,1
HOLDEN,VE UTILITY (2010),CONDER,1
HOLDEN,VECTRA,CONDER,5
HOLDEN,VF SS SERIES UTE,CONDER,1
HOLDEN,VIVA,CONDER,2
HOLDEN,VS,CONDER,2
HOLDEN,VT,CONDER,1
HOLDEN,VX,CONDER,2
HOLDEN,VY,CONDER,2
HONDA,ACCORD,CONDER,29
HONDA,ACCRORD,CONDER,1
HONDA,CITY,CONDER,3
HONDA,CIVIC,CONDER,46
HONDA,CRV,CONDER,11
HONDA,HRV,CONDER,1
HONDA,INTEGRA,CONDER,2
HONDA,JAZZ,CONDER,16
HONDA,MDX,CONDER,2
HONDA,ODYSSEY,CONDER,7
HONDA,PRELUDE,CONDER,1
HYUNDAI,130,CONDER,3
HYUNDAI,1X35,CONDER,1
HYUNDAI,ACCENT,CONDER,22
HYUNDAI,COUPE,CONDER,1
HYUNDAI,DM,CONDER,3
HYUNDAI,ELANTRA,CONDER,19
HYUNDAI,EXCEL,CONDER,4
HYUNDAI,FD  I30CW,CONDER,1
HYUNDAI,FS VELOSTER COUPE,CONDER,5
HYUNDAI,GETZ,CONDER,24
HYUNDAI,I20,CONDER,12
HYUNDAI,I30,CONDER,49
HYUNDAI,I40,CONDER,2
HYUNDAI,I45,CONDER,3
HYUNDAI,I4S,CONDER,1
HYUNDAI,ILOAD,CONDER,3
HYUNDAI,IMAX,CONDER,2
HYUNDAI,IX35,CONDER,7
HYUNDAI,KOAD,CONDER,1
HYUNDAI,KONA,CONDER,8
HYUNDAI,LANTRA,CONDER,1
HYUNDAI,LM IX35 WAGON,CONDER,6
HYUNDAI,PB I 20,CONDER,3
HYUNDAI,SANTA FE,CONDER,5
HYUNDAI,SANTA FE CM,CONDER,2
HYUNDAI,SANTA FE SER II 7S,CONDER,4
HYUNDAI,SANTA FE SR,CONDER,1
HYUNDAI,SANTAFE,CONDER,1
HYUNDAI,SANTE FE,CONDER,1
HYUNDAI,TERRACAN,CONDER,1
HYUNDAI,TIBURON,CONDER,1
HYUNDAI,TQ,CONDER,1
HYUNDAI,TRAJET,CONDER,1
HYUNDAI,TUCS0N,CONDER,1
HYUNDAI,TUCSON,CONDER,2
HYUNDAI,VELOSTER,CONDER,1
INFINITI,FX50,CONDER,1
ISUZU,200 SHORT,CONDER,1
ISUZU,D MAX,CONDER,2
ISUZU,D MAX 2WD,CONDER,1
ISUZU,D MAX SINGLE CAB SX,CONDER,1
ISUZU,D MAX SPACE CAB,CONDER,1
ISUZU,DMAX,CONDER,1
ISUZU,FFR525,CONDER,1
ISUZU,FSR,CONDER,1
ISUZU,FVR1000,CONDER,1
ISUZU,MUX,CONDER,1
ISUZU,NLR 200,CONDER,1
IVECO,DAILY,CONDER,1
JAGUAR,XE,CONDER,1
JEEP,CHEEROKE,CONDER,1
JEEP,CHEROKEE,CONDER,11
JEEP,COMMANDER,CONDER,1
JEEP,COMPASS,CONDER,3
