Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"SSC (UR) by INDP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"INDP - 1 Digit Level","Agriculture, Forestry and Fishing","Mining","Manufacturing","Electricity, Gas, Water and Waste Services","Construction","Wholesale Trade","Retail Trade","Accommodation and Food Services","Transport, Postal and Warehousing","Information Media and Telecommunications","Financial and Insurance Services","Rental, Hiring and Real Estate Services","Professional, Scientific and Technical Services","Administrative and Support Services","Public Administration and Safety","Education and Training","Health Care and Social Assistance","Arts and Recreation Services","Other Services","Inadequately described","Not stated","Not applicable","Total",
"Bangerang",21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,56,
"Bangholme",8,0,22,0,24,0,14,6,6,3,3,5,9,10,4,5,20,4,11,7,0,623,786,
"Bannerton",9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,38,
"Bannockburn (Vic.)",70,13,252,32,289,64,287,125,136,30,53,27,83,58,177,219,322,25,102,88,31,2801,5282,
"Banyan",4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,
"Banyena",11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,30,
"Baranduda",14,0,116,15,111,17,110,48,36,8,18,21,30,25,142,105,165,10,36,33,20,1288,2372,
"Barfold",16,0,3,0,3,0,0,3,3,0,0,0,5,0,5,0,0,0,0,0,0,37,88,
"Baringhup",15,0,7,0,8,0,13,0,0,0,4,0,3,0,3,3,13,0,0,4,0,123,204,
"Baringhup West",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,
"Barjarg",9,0,3,0,7,0,3,0,5,0,0,0,0,6,0,8,9,0,0,7,3,67,130,
"Barkers Creek",9,6,28,4,14,3,23,11,7,6,9,3,8,9,9,22,44,4,4,8,5,232,457,
"Barkly (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,40,
"Barkstead",0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,4,4,18,38,
"Barmah",16,0,5,0,8,0,6,17,3,0,0,0,3,0,7,6,12,0,6,3,4,183,279,
"Barnadown",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,17,
"Barnawartha",27,0,59,6,30,8,41,18,47,4,12,0,15,13,43,31,67,10,25,18,5,417,904,
"Barnawartha North",11,0,7,0,13,3,13,5,0,0,4,0,5,5,10,7,11,0,0,4,0,76,163,
"Baromi",0,0,0,3,4,0,9,0,3,0,0,0,3,3,5,5,12,0,4,0,3,69,130,
"Barongarook",18,0,24,0,21,9,20,11,12,0,0,6,4,11,23,15,33,0,3,9,0,214,433,
"Barongarook West",25,0,10,0,3,0,9,5,6,0,0,0,6,9,7,4,8,0,4,5,5,133,232,
"Barrabool",15,0,11,0,11,0,7,5,3,0,0,3,7,0,5,4,18,3,10,0,0,117,232,
"Barrakee",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,
"Barramunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
"Barraport",13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,37,
"Barraport West",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,
"Barrys Reef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,40,
"Barunah Park",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,
"Barunah Plains",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
"Barwidgee",0,0,10,0,5,0,6,0,0,0,0,5,0,6,0,0,4,0,7,4,5,65,110,
"Barwite",14,0,3,0,11,0,12,7,4,0,3,3,5,10,8,9,10,4,4,0,0,127,229,
"Barwon Downs",21,0,5,0,0,6,0,6,0,0,0,0,0,0,5,0,10,0,4,0,3,62,131,
"Barwon Heads",26,5,76,17,209,39,144,126,40,22,47,45,145,51,96,210,267,52,45,47,20,2145,3872,
"Basalt (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,
"Bass",21,0,11,0,25,3,19,10,13,0,0,4,4,4,6,4,5,12,8,4,8,198,357,
"Batesford",18,0,34,7,61,11,63,28,15,3,13,7,22,7,23,39,49,8,19,20,3,489,953,
"Bathumi",0,0,5,0,3,0,3,3,0,0,0,0,0,4,0,5,0,0,3,4,0,31,58,
"Baw Baw (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Baw Baw Village",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,6,10,34,
"Baxter",20,3,94,11,185,34,131,63,49,13,18,13,43,34,45,64,141,16,56,38,25,1051,2162,
"Bayindeen",3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,
"Bayles",30,0,14,0,36,11,15,9,17,0,3,0,10,10,7,10,14,8,13,17,3,237,461,
"Baynton (Vic.)",18,0,3,0,7,0,0,0,0,0,4,0,0,3,3,5,0,0,0,7,0,51,103,
"Bayswater (Vic.)",21,7,597,53,555,283,591,305,209,125,208,70,364,202,248,429,719,84,228,241,63,6167,11759,
"Bayswater North",20,3,500,46,490,206,517,186,179,88,128,75,276,174,210,292,590,73,173,176,53,4339,8794,
"Beaconsfield (Vic.)",35,14,325,48,487,153,401,214,135,48,111,58,195,96,149,351,335,76,160,175,31,3112,6715,
"Beaconsfield Upper",23,5,146,4,268,61,136,87,49,15,34,17,92,46,52,151,126,27,63,58,13,1384,2867,
"Bealiba",15,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,9,0,0,4,0,160,205,
"Bearii",3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,109,147,
"Bears Lagoon",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,71,
"Beauchamp",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,20,44,
"Beaufort (Vic.)",40,0,37,3,39,12,62,32,26,6,3,3,19,15,65,37,68,3,19,19,8,1007,1543,
"Beaumaris (Vic.)",18,19,448,43,506,270,662,289,164,152,366,198,867,160,271,676,654,162,144,236,46,6994,13344,
"Beazleys Bridge",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,20,
"Beeac",40,0,18,4,10,4,11,8,16,0,0,0,0,6,9,8,26,0,8,5,0,203,371,
"Beech Forest",18,0,0,0,3,0,0,8,0,0,0,0,0,3,0,4,5,0,0,5,0,43,80,
"Beechworth",55,10,160,8,112,8,150,166,43,5,10,15,67,56,190,172,332,19,39,27,25,2198,3862,
"Beenak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,
"Belgrave",17,0,159,21,171,85,161,119,65,58,55,22,178,77,110,293,255,41,96,81,21,1863,3931,
"Belgrave Heights",6,0,54,6,93,30,70,38,28,17,8,9,49,22,32,92,92,14,25,26,9,641,1361,
"Belgrave South",5,0,71,12,146,21,86,35,22,15,7,15,78,25,45,77,98,21,54,41,15,771,1645,
"Bell Park",17,6,206,39,192,47,290,142,129,19,54,27,90,100,120,156,271,26,95,87,32,2887,5013,
"Bell Post Hill",26,3,186,33,213,41,291,170,101,11,42,21,94,73,112,163,274,21,82,70,36,2855,4914,
"Bellarine",13,0,4,0,10,0,3,6,6,0,4,0,3,0,0,0,13,0,3,5,0,95,167,
"Bellbird Creek",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Bellbrae",25,8,11,3,44,5,28,27,9,4,13,8,37,6,23,43,55,0,9,10,7,493,866,
"Bellbridge",4,0,14,3,23,0,26,7,7,3,4,5,6,7,13,17,28,0,3,3,4,189,371,
"Bellellen",9,3,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,6,3,0,0,18,61,
"Bellfield (Banyule - Vic.)",0,4,49,5,57,20,84,55,43,12,30,5,71,32,38,72,140,21,28,21,13,1003,1796,
"Bellfield (Northern Grampians - Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bells Beach",0,0,6,0,4,7,3,6,0,0,0,4,7,4,3,9,0,3,3,4,0,62,134,
"Belmont (Vic.)",34,13,417,61,640,128,823,552,222,99,181,77,350,196,364,816,997,104,212,118,76,7557,14048,
"Bemm River",4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,39,63,
"Bena",50,0,10,3,10,4,7,4,4,0,0,0,3,0,5,5,19,0,3,4,3,143,297,
"Benalla",173,13,363,72,345,158,424,304,184,27,46,51,105,124,254,330,638,73,155,114,53,6339,10330,
"Benambra",39,0,4,0,0,0,3,4,0,0,0,0,0,0,5,0,5,0,0,0,4,71,151,
"Benayeo",26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,21,60,
"Bend Of Islands",9,0,12,0,10,0,0,4,0,0,0,0,12,0,8,26,23,10,3,5,0,157,293,
"Bendigo",45,14,164,20,179,32,247,232,64,45,129,34,161,61,157,274,511,27,81,58,26,2954,5513,
"Bendoc",24,0,4,0,4,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,71,117,
"Bengworden",16,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,23,64,
"Benjeroop",7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,29,46,
"Benloch",0,0,0,0,3,3,4,6,4,0,0,0,8,0,8,3,6,6,3,0,0,76,131,
"Bennison",5,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,3,0,0,0,0,19,47,
"Bentleigh",15,14,449,96,500,295,766,449,246,221,490,163,1031,268,387,804,957,174,249,249,69,8258,16153,
"Bentleigh East",36,24,811,110,1011,573,1363,649,457,325,791,242,1408,482,609,1333,1613,323,504,412,122,14431,27636,
"Benwerrin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,
"Beremboke",8,0,6,0,14,0,0,0,11,0,0,0,3,3,4,3,6,3,4,7,0,68,147,
"Berrimal",10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,43,
"Berringa",3,0,0,0,0,0,7,9,0,0,5,4,3,0,0,0,9,0,0,8,0,123,169,
"Berringama",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,
"Berriwillock",33,0,0,0,5,0,4,0,5,0,0,0,0,0,0,10,13,0,0,0,0,115,186,
"Berrybank",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,
"Berrys Creek",26,0,11,0,6,3,6,0,0,0,0,0,3,0,3,3,3,0,5,0,0,75,148,
"Berwick",121,49,2215,251,2513,1080,2570,1260,880,418,853,369,1524,680,1050,2041,2809,398,926,854,237,24571,47674,
"Bessiebelle",18,0,3,0,4,0,0,0,3,0,0,0,0,0,4,4,4,0,0,5,0,53,100,
"Bet Bet",3,0,8,0,0,0,0,0,0,0,0,0,4,0,6,4,3,0,0,0,0,92,131,
"Bete Bolong",24,0,0,0,0,0,3,3,0,0,0,0,0,5,3,0,6,0,0,0,0,38,94,
"Bete Bolong North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,
"Bethanga",20,0,22,0,34,0,22,17,13,0,3,3,10,6,22,24,32,0,13,8,6,222,467,
"Betley",5,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,11,0,0,4,0,70,98,
"Beulah (Vic.)",65,0,0,0,0,8,8,3,11,4,0,0,3,0,4,3,13,0,3,4,7,191,325,
"Beverford",32,0,6,0,8,8,16,9,6,0,0,0,11,0,13,8,20,0,11,6,0,184,335,
"Beveridge",28,0,98,11,152,44,93,43,106,10,30,17,39,34,70,84,114,18,50,59,23,1223,2328,
"Big Desert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
"Big Hill (Greater Bendigo - Vic.)",0,0,15,0,10,3,17,10,10,3,3,3,3,0,6,7,25,0,0,4,0,140,259,
"Big Hill (Surf Coast - Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,
"Big Pats Creek",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,73,
"Biggara",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52,
"Billabong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bimbourie",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Bindi",13,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,54,
"Binginwarri",38,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,73,132,
"Bingo Munjie",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Birchip",60,0,16,7,22,14,17,10,9,0,0,0,13,9,14,37,34,0,16,3,0,419,701,
"Birchip West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,
"Birdwoodton",36,3,17,3,27,4,31,19,21,0,6,3,10,17,17,29,28,4,15,8,3,333,643,
"Birregurra",69,0,22,0,44,9,26,38,12,0,10,5,16,10,13,25,54,3,12,17,0,432,828,
"Bittern",42,13,193,19,291,52,201,89,50,13,18,34,72,66,120,125,217,28,80,58,21,1904,3704,
"Black Hill (Vic.)",12,6,65,12,84,16,91,61,36,30,18,11,40,21,63,138,186,27,40,25,14,1143,2125,
"Black Range (Vic.)",3,3,13,0,3,9,0,0,0,0,0,0,0,0,14,8,7,4,0,7,0,113,186,
"Black Rock (Vic.)",13,9,182,19,216,114,255,137,69,78,171,77,399,106,123,314,295,84,78,139,17,3255,6159,
"Blackburn",17,15,298,62,402,209,583,364,195,184,408,130,911,187,365,822,927,141,222,183,55,7260,13943,
"Blackburn North",10,3,171,43,244,140,381,199,118,77,180,57,340,121,177,330,470,63,157,103,36,4018,7439,
"Blackburn South",6,7,281,29,286,176,488,269,158,113,244,78,487,184,247,553,669,101,178,112,37,6090,10793,
"Blackwarry",6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,24,
"Blackwood (Vic.)",6,0,9,0,17,0,6,15,3,0,3,0,8,8,15,17,14,0,3,5,3,165,296,
"Blairgowrie",5,7,30,8,133,25,102,69,25,13,16,41,72,50,20,75,70,29,26,23,10,1458,2317,
"Blakeville",0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,20,35,
"Blampied",20,0,10,0,17,3,10,14,5,3,0,0,6,4,4,6,23,3,0,0,0,85,212,
"Blind Bight",15,0,79,16,111,31,58,33,32,3,8,11,17,29,38,39,67,7,32,27,15,589,1252,
"Blowhard",17,0,0,0,0,0,8,3,0,0,0,0,9,0,0,0,0,0,3,0,0,34,80,
"Bo Peep",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,
"Bobinawarrah",17,0,9,0,0,0,3,0,0,0,0,0,4,0,5,4,0,0,0,0,0,25,83,
"Bochara",8,0,0,0,3,0,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,47,77,
"Bogong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Boho",19,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,3,0,0,24,66,
"Boho South",14,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,0,0,0,0,38,70,
"Boigbeat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,
"Boinka",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,
"Boisdale",39,0,4,5,18,0,13,7,0,0,3,0,0,0,9,15,20,0,4,6,6,131,275,
"Bolangum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bolinda",11,0,8,0,9,6,4,0,11,0,0,3,3,3,5,3,7,10,0,3,0,106,196,
"Bolton",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,
"Bolwarra (Vic.)",24,0,38,7,15,11,19,12,14,4,0,3,3,11,23,17,37,0,15,15,3,319,604,
"Bolwarrah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,25,
"Bona Vista",23,0,0,0,4,3,0,11,0,0,0,0,4,4,0,0,3,0,3,0,0,38,108,
"Bonang",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,30,46,
"Bonbeach",16,6,270,32,406,138,302,122,107,60,115,63,241,110,209,301,381,47,108,107,41,3230,6417,
"Bonegilla",15,0,17,5,24,8,14,9,5,0,3,4,9,6,335,19,13,0,10,4,9,183,691,
"Boneo",48,0,5,0,21,3,17,11,5,0,4,0,3,10,0,5,10,7,8,5,3,172,354,
"Bonn",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,34,
"Bonnie Doon (Vic.)",18,0,12,4,27,3,31,17,7,0,0,4,8,17,15,11,21,0,13,9,7,336,569,
"Bonshaw (Vic.)",7,0,12,0,19,4,17,11,6,6,0,4,15,0,3,10,17,0,6,4,0,81,217,
"Bookaar",43,0,8,0,0,0,4,3,4,0,0,0,0,0,4,9,5,0,3,3,0,79,162,
"Boola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Boolarong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,15,
"Boolarra",41,9,21,23,48,11,33,21,12,0,0,3,12,12,33,46,67,3,13,12,4,564,972,
"Boolarra South",29,0,3,0,3,0,5,3,0,3,5,0,5,0,3,3,6,0,0,5,0,62,137,
"Boole Poole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Boolite",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,35,
"Boomahnoomoonah",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,
"Boonah (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,
"Boorcan",54,0,0,0,0,0,0,11,0,0,0,0,3,0,4,3,10,0,0,0,0,64,142,
"Boorhaman",21,0,0,0,6,0,0,7,5,0,4,0,0,0,4,8,10,0,0,5,5,76,132,
"Boorhaman East",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,
"Boorhaman North",9,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,47,
"Boorolite",17,0,0,0,5,0,3,10,0,0,0,0,7,4,9,3,4,0,0,0,0,73,144,
"Boorool",11,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,31,45,
"Boort",87,0,9,9,19,7,32,11,15,0,4,0,3,3,9,26,51,0,15,3,9,551,872,
"Boosey",12,0,6,0,4,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,50,104,
"Boralma",15,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,32,71,
"Bornes Hill",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,
"Boronia",39,18,1115,111,1185,462,1206,517,403,204,320,160,719,414,503,873,1380,167,462,454,127,11354,22193,
"Borung",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,58,79,
"Bostocks Creek",25,0,5,0,0,0,3,0,0,0,0,0,3,0,0,9,3,0,0,0,0,26,83,
"Botanic Ridge",22,8,229,27,357,112,237,92,87,25,55,45,112,57,103,179,217,51,105,60,20,1719,3916,
"Boundary Bend",25,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,5,0,0,90,133,
"Bowenvale",6,0,12,4,8,0,3,4,0,0,0,0,3,4,8,3,8,0,0,3,0,107,175,
"Boweya",8,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,23,43,
"Boweya North",3,0,3,0,0,0,8,0,4,0,0,0,0,0,0,6,0,9,0,0,0,18,41,
"Bowmans Forest",21,0,8,0,3,0,0,3,0,0,0,0,0,0,5,3,12,0,0,0,0,42,96,
"Bowser",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,43,
"Box Hill (Vic.)",7,7,209,38,242,159,516,598,127,112,258,110,554,199,219,392,635,74,200,173,93,6452,11390,
"Box Hill North",18,5,305,51,320,206,508,466,162,131,263,112,609,238,232,557,801,101,192,153,83,6356,11871,
"Box Hill South",6,0,199,23,233,134,394,276,96,90,204,90,398,147,172,484,565,92,148,120,49,4517,8437,
"Boxwood",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,25,
"Bradford",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,
"Bradvale",7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,
"Braeside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,22,
"Brandy Creek (Vic.)",10,0,4,0,3,3,7,0,3,0,0,0,3,0,0,4,7,0,0,0,4,52,99,
"Branxholme",65,4,8,0,4,6,7,6,9,3,0,0,6,3,9,10,22,0,3,3,7,192,353,
"Bravington",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,14,
"Braybrook",27,8,406,26,185,96,378,402,254,50,158,29,199,184,106,156,376,46,143,194,85,5709,9199,
"Breakaway Creek",10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,45,
"Breakwater",5,0,46,7,38,20,40,24,16,6,11,0,15,18,24,20,59,10,28,11,16,610,1016,
"Breamlea",0,0,4,0,7,0,4,4,4,0,6,8,5,0,0,11,12,0,0,0,5,97,163,
"Brenanah",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,
"Brewster",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,
"Briagolong",54,11,25,6,56,9,33,21,17,4,5,3,21,6,40,49,65,10,20,18,8,601,1086,
"Briar Hill",4,0,92,16,169,47,125,63,54,27,64,31,131,49,109,189,234,25,52,50,18,1594,3150,
"Bridge Creek",9,0,0,0,6,0,4,0,0,4,0,0,7,0,4,7,0,0,0,4,4,46,91,
"Bridgewater (Vic.)",28,5,5,0,6,0,3,6,0,0,4,0,7,0,0,0,5,0,3,0,0,64,145,
"Bridgewater North",15,0,0,0,3,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,26,56,
"Bridgewater On Loddon",11,5,25,0,8,4,8,0,11,0,0,0,0,3,4,6,17,0,0,3,3,203,326,
"Bright (Vic.)",31,0,48,3,89,10,95,208,32,8,20,27,66,41,54,74,92,14,24,29,12,1406,2403,
"Brighton (Vic.)",48,53,425,73,558,437,889,548,271,307,899,382,1827,353,362,967,1240,270,272,446,104,12531,23258,
"Brighton East",18,24,353,62,436,247,690,399,202,212,490,216,1140,221,273,672,850,210,190,292,56,8741,15997,
"Brim",46,0,0,0,4,0,0,0,4,0,0,0,0,4,0,4,10,3,0,4,0,90,172,
"Brimboal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Brimin",11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22,46,
"Brimpaen",16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,42,81,
"Bringalbert",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
"Brit Brit",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,39,
"Broadford",26,11,273,19,245,55,176,99,132,11,30,24,46,74,154,136,200,27,66,73,20,2418,4319,
"Broadmeadows (Vic.)",17,8,354,35,267,81,312,287,336,24,65,30,100,178,160,204,404,44,127,159,115,8684,11967,
"Broadwater (Vic.)",34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,41,90,
"Brodribb River",6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,
"Broken Creek",9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,38,
"Bromley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,44,56,
"Brookfield (Vic.)",12,14,294,44,397,124,467,221,481,66,114,48,155,132,240,234,460,59,152,126,66,5325,9215,
"Brooklyn (Vic.)",0,3,84,6,103,27,89,75,73,22,44,26,64,45,48,71,78,35,37,33,15,887,1859,
"Brookville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
"Broomfield",7,0,6,0,7,0,8,5,4,0,0,0,4,7,4,9,15,0,4,0,0,141,234,
"Broughton (Vic.)",31,0,0,0,3,4,9,0,3,0,3,0,0,4,3,3,7,0,8,0,0,78,152,
"Brown Hill (Vic.)",25,11,153,21,226,32,183,109,59,28,20,22,90,38,132,183,279,30,89,36,9,1791,3584,
"Browns Plains (Vic.)",13,0,6,0,3,4,3,5,3,0,0,0,3,0,3,0,8,0,0,0,0,43,99,
"Bruarong",6,0,3,0,0,0,4,3,3,0,0,0,0,0,4,0,9,0,0,0,0,33,77,
"Brucknell",29,0,3,0,3,0,4,0,0,0,0,0,3,0,0,3,0,4,0,0,0,57,114,
"Brumby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Brunswick (Vic.)",39,29,523,137,592,305,1153,1341,416,568,623,165,2076,446,956,1903,1648,627,434,353,133,10011,24475,
"Brunswick East",13,21,234,70,309,152,565,640,184,277,321,93,1043,239,459,910,783,258,240,180,56,4464,11502,
"Brunswick West",24,9,354,54,371,188,614,655,298,221,358,111,846,292,487,1029,952,269,256,189,85,6506,14160,
"Bruthen",42,4,27,0,24,4,29,14,15,4,0,0,20,9,19,34,56,5,10,10,5,479,815,
"Buangor",12,0,0,0,0,3,5,3,0,0,0,0,0,0,6,5,0,0,5,0,3,55,103,
"Buchan",25,3,6,0,7,0,9,3,4,0,0,0,0,0,8,11,10,9,3,4,6,135,237,
"Buchan South",19,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,39,82,
"Buckland (Vic.)",17,0,3,0,3,0,3,15,0,0,0,0,4,0,0,0,9,0,0,5,0,64,133,
"Buckley",22,0,8,0,7,7,9,0,4,0,0,0,3,3,8,11,17,0,0,4,7,107,211,
"Buckley Swamp",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,26,
"Buckrabanyule",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,27,46,
"Budgee Budgee (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Budgeree",12,0,0,3,10,0,3,3,0,0,0,0,3,0,0,6,4,3,0,0,0,84,143,
"Budgerum East",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
